chekin_id,gym_id,user_id,timestamp,equipment,duration_min
C455,G8,U270,2025-10-16 19:25:03,Leg Press,60
C456,G8,U263,2025-10-04 18:52:31,Squat Rack,49
C457,G1,U403,2025-09-23 09:46:49,Squat Rack,31
C458,G7,U172,2025-10-11 12:42:21,Lat Pulldown,47
C459,G7,U498,2025-10-15 22:34:13,Shoulder press,117
C460,G5,U288,2025-10-15 15:21:41,Squat Rack,97
C461,G8,U401,2025-09-29 00:46:52,Bench Press,96
C462,G3,U75,2025-10-10 12:58:30,Lat Pulldown,26
C463,G7,U27,2025-10-15 14:06:10,Squat Rack,112
C464,G6,U91,2025-09-30 14:55:36,Lat Pulldown,79
C465,G2,U484,2025-09-24 07:24:23,Stationary Bike,18
C466,G5,U336,2025-10-09 21:33:02,Bench Press,23
C467,G9,U346,2025-10-15 12:34:41,Squat Rack,114
C468,G6,U460,2025-09-27 23:57:43,Bench Press,32
C469,G4,U386,2025-09-26 15:11:51,Squat Rack,22
C470,G7,U180,2025-10-15 07:38:56,Elliptical,22
C471,G6,U334,2025-10-03 00:36:44,Rowing Machine,103
C472,G3,U251,2025-10-05 07:39:45,Stationary Bike,60
C473,G6,U110,2025-10-14 13:41:13,Shoulder press,87
C474,G8,U285,2025-10-04 20:21:35,Rowing Machine,100
C475,G6,U371,2025-09-23 10:05:32,Lat Pulldown,56
C476,G7,U191,2025-09-30 04:27:22,Squat Rack,60
C477,G1,U36,2025-09-30 12:11:40,Chest press,113
C478,G3,U302,2025-10-13 04:33:25,Bench Press,117
C479,G7,U365,2025-09-24 19:13:10,Ab Machine,110
C480,G9,U225,2025-09-29 03:50:00,Lat Pulldown,49
C481,G1,U221,2025-10-19 22:03:31,Squat Rack,38
C482,G8,U123,2025-10-19 01:40:04,Squat Rack,24
C483,G4,U424,2025-09-23 19:33:34,Ab Machine,42
C484,G3,U329,2025-10-06 00:56:37,Stationary Bike,86
C485,G9,U244,2025-10-09 07:32:23,Squat Rack,91
C486,G9,U409,2025-10-13 05:28:31,Lat Pulldown,112
C487,G3,U453,2025-09-25 09:58:39,Lat Pulldown,17
C488,G6,U370,2025-10-18 01:25:16,Chest press,15
C489,G5,U310,2025-10-13 12:33:38,Elliptical,20
C490,G6,U101,2025-10-07 20:23:23,Leg Press,49
C491,G4,U85,2025-09-23 22:32:38,Elliptical,46
C492,G6,U175,2025-10-13 10:30:32,Rowing Machine,60
C493,G5,U249,2025-09-23 05:27:47,Ab Machine,23
C494,G3,U142,2025-10-01 12:46:38,Rowing Machine,115
C495,G6,U254,2025-10-18 07:56:57,Ab Machine,31
C496,G4,U162,2025-10-15 02:19:19,Rowing Machine,43
C497,G2,U392,2025-10-03 03:19:25,Rowing Machine,44
C498,G5,U306,2025-09-30 20:07:12,Shoulder press,88
C499,G3,U282,2025-10-04 20:54:44,Treadmill,52
C500,G6,U261,2025-10-13 12:08:16,Rowing Machine,32
C501,G7,U34,2025-10-20 07:19:39,Stationary Bike,119
C502,G9,U139,2025-10-04 12:12:11,Elliptical,27
C503,G4,U365,2025-10-06 03:49:46,Ab Machine,80
C504,G5,U161,2025-10-19 21:06:05,Squat Rack,25
C505,G6,U21,2025-10-02 14:22:04,Elliptical,88
C506,G7,U34,2025-09-23 13:07:20,Lat Pulldown,105
C507,G9,U476,2025-10-08 11:11:57,Chest press,117
C508,G3,U487,2025-10-03 12:43:17,Rowing Machine,48
C509,G6,U254,2025-10-13 08:57:30,Treadmill,16
C510,G2,U164,2025-09-25 00:34:21,Weight bench,66
C511,G3,U334,2025-10-04 22:47:35,Weight bench,21
C512,G7,U34,2025-10-17 23:34:18,Stationary Bike,80
C513,G4,U42,2025-09-25 18:09:26,Treadmill,62
C514,G6,U351,2025-10-11 00:09:21,Leg Press,91
C515,G9,U262,2025-10-01 15:30:42,Stationary Bike,19
C516,G8,U148,2025-10-16 15:47:45,Chest press,48
C517,G8,U55,2025-10-05 08:29:59,Stationary Bike,118
C518,G4,U78,2025-10-03 18:48:13,Squat Rack,113
C519,G5,U178,2025-10-04 17:46:06,Chest press,60
C520,G6,U451,2025-10-01 00:44:50,Elliptical,35
C521,G8,U22,2025-10-14 06:03:47,Elliptical,41
C522,G6,U107,2025-09-26 14:10:31,Rowing Machine,33
C523,G9,U474,2025-09-23 08:46:13,Ab Machine,103
C524,G1,U254,2025-10-04 23:14:39,Bench Press,58
C525,G1,U399,2025-10-17 18:02:39,Lat Pulldown,66
C526,G1,U92,2025-09-28 18:04:55,Elliptical,92
C527,G9,U374,2025-10-07 23:58:31,Shoulder press,88
C528,G6,U338,2025-10-06 09:44:13,Shoulder press,101
C529,G8,U114,2025-10-08 18:54:52,Shoulder press,51
C530,G4,U125,2025-09-23 20:46:25,Shoulder press,75
C531,G9,U433,2025-10-06 07:07:29,Bench Press,25
C532,G5,U373,2025-09-27 09:39:33,Treadmill,34
C533,G8,U383,2025-10-12 03:11:51,Shoulder press,95
C534,G7,U179,2025-10-02 21:29:24,Lat Pulldown,79
C535,G1,U260,2025-09-24 16:23:02,Bench Press,47
C536,G8,U452,2025-10-09 07:30:42,Lat Pulldown,86
C537,G7,U353,2025-09-29 23:42:38,Weight bench,96
C538,G8,U370,2025-10-16 05:53:36,Shoulder press,67
C539,G4,U392,2025-10-01 19:57:09,Squat Rack,90
C540,G7,U129,2025-10-19 18:28:08,Treadmill,34
C541,G9,U289,2025-09-28 00:27:14,Shoulder press,24
C542,G5,U269,2025-09-27 22:22:33,Squat Rack,94
C543,G7,U334,2025-09-29 14:12:35,Chest press,84
C544,G7,U424,2025-09-22 19:45:49,Leg Press,18
C545,G6,U127,2025-10-06 20:30:48,Weight bench,116
C546,G2,U411,2025-09-30 23:35:11,Weight bench,82
C547,G1,U141,2025-10-17 03:34:43,Treadmill,44
C548,G1,U255,2025-10-18 19:34:39,Lat Pulldown,29
C549,G2,U439,2025-10-14 00:05:47,Squat Rack,74
C550,G4,U36,2025-10-03 20:22:27,Bench Press,119
C551,G3,U267,2025-10-20 14:13:35,Weight bench,40
C552,G4,U134,2025-09-30 20:07:24,Treadmill,104
C553,G6,U176,2025-09-26 14:59:55,Shoulder press,20
C554,G6,U32,2025-09-24 09:31:51,Treadmill,58
C555,G4,U290,2025-10-03 07:10:22,Lat Pulldown,18
C556,G2,U319,2025-10-02 08:24:11,Shoulder press,52
C557,G8,U490,2025-09-28 08:25:51,Squat Rack,94
C558,G6,U301,2025-09-24 23:34:14,Ab Machine,76
C559,G8,U446,2025-10-19 20:57:14,Bench Press,27
C560,G6,U399,2025-09-30 09:21:05,Chest press,99
C561,G9,U213,2025-09-27 08:40:41,Stationary Bike,27
C562,G7,U461,2025-10-18 15:40:01,Leg Press,74
C563,G7,U171,2025-09-23 00:33:46,Stationary Bike,115
C564,G5,U257,2025-09-25 10:07:38,Weight bench,30
C565,G2,U421,2025-10-17 02:32:21,Shoulder press,33
C566,G8,U210,2025-10-09 05:08:34,Chest press,88
C567,G3,U54,2025-10-19 18:07:57,Leg Press,54
C568,G9,U457,2025-10-06 19:24:30,Weight bench,85
C569,G7,U145,2025-10-15 12:33:18,Stationary Bike,88
C570,G8,U73,2025-10-15 14:11:07,Treadmill,42
C571,G9,U447,2025-09-23 04:00:27,Leg Press,106
C572,G7,U51,2025-10-10 18:39:33,Shoulder press,116
C573,G7,U403,2025-10-03 09:21:41,Stationary Bike,27
C574,G5,U188,2025-10-02 23:05:19,Stationary Bike,111
C575,G5,U53,2025-10-11 13:48:57,Leg Press,87
C576,G4,U330,2025-10-12 14:53:14,Lat Pulldown,70
C577,G5,U413,2025-10-06 11:00:05,Ab Machine,90
C578,G8,U410,2025-09-30 14:26:52,Elliptical,47
C579,G7,U38,2025-10-11 13:06:14,Shoulder press,19
C580,G7,U126,2025-10-18 00:51:58,Treadmill,65
C581,G4,U279,2025-10-05 01:31:00,Squat Rack,87
C582,G5,U255,2025-10-21 01:08:12,Weight bench,56
C583,G1,U99,2025-10-13 17:25:12,Treadmill,62
C584,G2,U149,2025-10-10 11:41:14,Treadmill,77
C585,G6,U80,2025-10-10 07:36:34,Lat Pulldown,117
C586,G2,U14,2025-09-30 09:18:33,Elliptical,73
C587,G2,U419,2025-09-26 04:30:54,Elliptical,102
C588,G2,U91,2025-09-29 00:44:18,Chest press,36
C589,G9,U471,2025-09-25 14:03:30,Squat Rack,40
C590,G7,U448,2025-09-29 21:42:00,Lat Pulldown,16
C591,G9,U327,2025-10-05 08:14:12,Treadmill,116
C592,G9,U371,2025-09-29 02:01:39,Lat Pulldown,77
C593,G7,U310,2025-10-11 15:24:19,Stationary Bike,114
C594,G6,U137,2025-10-20 13:31:26,Lat Pulldown,113
C595,G9,U115,2025-09-24 12:46:28,Lat Pulldown,86
C596,G7,U241,2025-10-17 12:25:23,Shoulder press,104
C597,G6,U79,2025-10-01 13:50:21,Stationary Bike,98
C598,G8,U401,2025-09-23 17:48:47,Rowing Machine,67
C599,G6,U5,2025-10-11 03:21:26,Stationary Bike,37
C600,G4,U449,2025-09-29 14:06:04,Stationary Bike,82
C601,G9,U92,2025-10-15 22:40:01,Lat Pulldown,16
C602,G4,U52,2025-10-07 07:05:20,Rowing Machine,80
C603,G1,U324,2025-09-29 09:46:49,Treadmill,73
C604,G7,U366,2025-10-01 22:36:31,Leg Press,78
C605,G8,U56,2025-10-10 04:07:53,Rowing Machine,89
C606,G4,U324,2025-10-20 09:42:45,Weight bench,119
C607,G1,U381,2025-10-10 00:53:00,Squat Rack,54
C608,G2,U488,2025-10-01 14:56:03,Treadmill,103
C609,G5,U329,2025-10-11 10:21:29,Bench Press,43
C610,G8,U226,2025-10-20 13:03:59,Squat Rack,102
C611,G3,U393,2025-10-03 04:54:12,Squat Rack,77
C612,G1,U341,2025-10-15 17:35:30,Weight bench,116
C613,G9,U23,2025-09-28 02:17:05,Rowing Machine,30
C614,G9,U181,2025-09-23 06:21:04,Elliptical,20
C615,G8,U75,2025-10-07 05:17:11,Squat Rack,34
C616,G4,U215,2025-10-13 04:18:10,Weight bench,93
C617,G5,U320,2025-10-18 23:03:24,Treadmill,92
C618,G1,U142,2025-10-15 12:26:31,Rowing Machine,42
C619,G2,U214,2025-10-13 14:25:12,Stationary Bike,117
C620,G2,U348,2025-10-17 17:32:02,Elliptical,69
C621,G9,U81,2025-10-01 20:40:55,Chest press,16
C622,G1,U259,2025-10-16 17:04:30,Bench Press,46
C623,G5,U367,2025-10-16 05:23:26,Rowing Machine,79
C624,G9,U359,2025-10-04 07:14:10,Elliptical,109
C625,G1,U477,2025-10-16 11:09:56,Bench Press,26
C626,G9,U74,2025-10-19 00:10:33,Rowing Machine,21
C627,G8,U366,2025-10-02 15:59:13,Rowing Machine,61
C628,G2,U286,2025-10-14 02:36:53,Bench Press,28
C629,G8,U274,2025-09-29 05:38:40,Ab Machine,40
C630,G1,U44,2025-10-04 22:15:49,Bench Press,54
C631,G3,U175,2025-10-16 14:03:44,Chest press,64
C632,G3,U92,2025-10-02 12:24:35,Leg Press,31
C633,G4,U108,2025-09-25 18:14:18,Lat Pulldown,120
C634,G1,U242,2025-10-17 15:30:37,Squat Rack,82
C635,G3,U38,2025-09-30 14:28:24,Weight bench,15
C636,G3,U40,2025-10-21 02:50:16,Treadmill,106
C637,G8,U93,2025-09-27 01:22:47,Rowing Machine,97
C638,G7,U490,2025-09-27 16:15:27,Shoulder press,77
C639,G2,U82,2025-10-17 07:17:25,Weight bench,20
C640,G3,U305,2025-09-26 19:31:08,Rowing Machine,40
C641,G8,U338,2025-09-25 20:20:28,Elliptical,97
C642,G6,U247,2025-10-08 16:45:04,Stationary Bike,42
C643,G1,U65,2025-10-19 09:43:45,Ab Machine,37
C644,G7,U260,2025-09-23 14:22:20,Leg Press,61
C645,G4,U433,2025-10-01 08:22:31,Treadmill,110
C646,G1,U387,2025-10-17 12:53:58,Leg Press,51
C647,G8,U358,2025-10-03 08:17:42,Ab Machine,107
C648,G9,U134,2025-09-28 07:14:56,Weight bench,31
C649,G2,U270,2025-09-29 00:51:56,Elliptical,43
C650,G5,U472,2025-10-13 07:30:51,Shoulder press,19
C651,G7,U3,2025-10-01 21:46:50,Weight bench,73
C652,G8,U204,2025-10-09 17:39:24,Lat Pulldown,99
C653,G8,U312,2025-10-14 20:42:01,Stationary Bike,35
C654,G7,U193,2025-10-22 09:39:42,Leg Press,116
C655,G6,U276,2025-10-15 18:03:39,Squat Rack,38
C656,G3,U471,2025-10-11 18:15:50,Rowing Machine,92
C657,G6,U412,2025-10-06 15:11:48,Weight bench,29
C658,G3,U372,2025-10-08 20:56:26,Weight bench,63
C659,G5,U282,2025-09-23 00:27:44,Stationary Bike,26
C660,G5,U263,2025-10-05 03:00:44,Bench Press,81
C661,G5,U411,2025-10-10 12:22:17,Weight bench,55
C662,G4,U351,2025-10-13 06:47:23,Squat Rack,56
C663,G9,U421,2025-10-21 09:39:37,Weight bench,77
C664,G9,U332,2025-10-16 22:36:07,Chest press,22
C665,G8,U148,2025-10-15 07:08:44,Bench Press,67
C666,G1,U271,2025-10-03 12:00:19,Leg Press,35
C667,G5,U392,2025-09-28 12:19:45,Bench Press,91
C668,G6,U388,2025-10-15 09:01:42,Ab Machine,18
C669,G3,U206,2025-10-03 19:42:22,Treadmill,99
C670,G1,U282,2025-10-02 19:49:16,Ab Machine,74
C671,G9,U74,2025-10-06 03:34:37,Bench Press,53
C672,G9,U154,2025-09-30 00:20:07,Squat Rack,56
C673,G4,U335,2025-10-18 20:22:34,Bench Press,52
C674,G1,U257,2025-09-29 13:11:48,Weight bench,101
C675,G9,U282,2025-10-12 02:42:51,Lat Pulldown,78
C676,G2,U23,2025-10-09 11:39:32,Rowing Machine,113
C677,G3,U314,2025-09-23 00:38:19,Lat Pulldown,99
C678,G4,U3,2025-10-04 12:22:52,Shoulder press,56
C679,G9,U321,2025-10-10 21:03:52,Squat Rack,70
C680,G2,U109,2025-10-11 20:01:20,Ab Machine,49
C681,G3,U22,2025-09-29 20:32:32,Treadmill,17
C682,G9,U257,2025-09-28 11:13:43,Lat Pulldown,29
C683,G6,U258,2025-10-10 14:32:05,Rowing Machine,105
C684,G3,U245,2025-10-03 22:17:07,Bench Press,31
C685,G7,U225,2025-10-08 05:28:54,Bench Press,108
C686,G9,U16,2025-10-10 18:48:22,Treadmill,57
C687,G2,U35,2025-10-11 06:40:53,Bench Press,94
C688,G3,U130,2025-10-13 17:08:41,Shoulder press,62
C689,G8,U321,2025-10-01 17:32:27,Rowing Machine,56
C690,G3,U315,2025-10-11 02:31:07,Squat Rack,105
C691,G1,U424,2025-10-07 17:00:29,Chest press,48
C692,G8,U422,2025-10-21 22:26:21,Weight bench,69
C693,G8,U369,2025-10-19 21:29:17,Chest press,52
C694,G9,U172,2025-09-28 14:38:07,Weight bench,120
C695,G3,U53,2025-09-28 01:19:41,Weight bench,37
C696,G5,U156,2025-09-26 14:36:23,Chest press,21
C697,G7,U170,2025-09-29 02:51:36,Leg Press,43
C698,G7,U60,2025-10-08 11:23:35,Elliptical,70
C699,G3,U410,2025-10-21 06:01:50,Stationary Bike,83
C700,G8,U240,2025-10-04 02:23:42,Shoulder press,94
C701,G4,U357,2025-09-30 15:25:33,Weight bench,45
C702,G6,U322,2025-10-02 01:15:04,Leg Press,88
C703,G6,U483,2025-09-25 05:45:05,Stationary Bike,93
C704,G2,U428,2025-09-29 22:34:12,Stationary Bike,79
C705,G1,U265,2025-10-22 07:03:03,Stationary Bike,118
C706,G8,U51,2025-10-18 05:32:07,Shoulder press,78
C707,G2,U443,2025-09-23 10:11:34,Leg Press,50
C708,G8,U107,2025-10-04 20:54:20,Rowing Machine,84
C709,G7,U245,2025-10-21 23:40:56,Leg Press,66
C710,G2,U428,2025-09-30 14:56:01,Leg Press,67
C711,G2,U120,2025-10-16 01:04:44,Squat Rack,118
C712,G9,U124,2025-09-25 01:14:48,Leg Press,82
C713,G5,U470,2025-10-13 02:05:07,Weight bench,52
C714,G1,U418,2025-10-03 04:55:01,Leg Press,108
C715,G6,U11,2025-09-28 21:57:15,Weight bench,51
C716,G3,U70,2025-10-16 19:53:39,Bench Press,79
C717,G4,U282,2025-10-01 15:37:00,Stationary Bike,48
C718,G8,U251,2025-10-17 19:16:23,Stationary Bike,49
C719,G5,U25,2025-10-13 14:23:20,Treadmill,93
C720,G8,U80,2025-09-25 03:43:49,Rowing Machine,63
C721,G3,U339,2025-10-21 06:29:07,Elliptical,34
C722,G2,U498,2025-09-26 20:13:37,Rowing Machine,55
C723,G5,U320,2025-10-11 11:30:31,Elliptical,114
C724,G7,U445,2025-09-24 23:50:45,Treadmill,24
C725,G5,U147,2025-10-18 02:57:00,Weight bench,71
C726,G7,U94,2025-10-04 14:07:11,Shoulder press,104
C727,G1,U340,2025-09-23 12:04:04,Weight bench,57
C728,G6,U189,2025-10-16 05:38:08,Rowing Machine,94
C729,G9,U412,2025-09-29 07:13:17,Rowing Machine,109
C730,G6,U205,2025-09-29 15:48:25,Elliptical,17
C731,G8,U219,2025-10-12 16:05:12,Leg Press,86
C732,G5,U332,2025-09-24 22:44:56,Elliptical,60
C733,G3,U308,2025-10-18 15:08:16,Ab Machine,83
C734,G2,U359,2025-10-11 06:00:11,Leg Press,103
C735,G5,U439,2025-10-15 19:21:36,Treadmill,74
C736,G6,U340,2025-10-07 09:57:45,Bench Press,66
C737,G5,U493,2025-10-12 03:59:20,Bench Press,56
C738,G9,U132,2025-10-17 09:06:20,Lat Pulldown,29
C739,G6,U119,2025-10-08 17:29:34,Ab Machine,99
C740,G5,U382,2025-10-04 09:51:52,Weight bench,52
C741,G1,U284,2025-10-06 00:05:11,Treadmill,63
C742,G6,U184,2025-10-12 20:00:12,Stationary Bike,91
C743,G1,U402,2025-09-27 06:17:01,Rowing Machine,82
C744,G4,U172,2025-09-24 08:19:58,Treadmill,93
C745,G6,U313,2025-09-28 13:30:56,Squat Rack,94
C746,G6,U443,2025-10-12 18:43:19,Weight bench,76
C747,G2,U21,2025-09-25 11:56:52,Leg Press,56
C748,G5,U207,2025-10-13 01:17:52,Treadmill,65
C749,G1,U334,2025-09-25 03:26:44,Treadmill,25
C750,G8,U184,2025-09-28 04:08:19,Shoulder press,48
C751,G5,U345,2025-09-27 00:53:20,Bench Press,109
C752,G3,U425,2025-10-11 09:33:22,Stationary Bike,26
C753,G9,U28,2025-10-15 14:26:09,Lat Pulldown,69
C754,G2,U342,2025-10-20 00:29:13,Weight bench,31
C755,G3,U27,2025-10-06 22:50:43,Lat Pulldown,45
C756,G1,U490,2025-10-21 11:26:35,Ab Machine,72
C757,G9,U41,2025-10-11 05:02:05,Lat Pulldown,30
C758,G7,U422,2025-09-23 01:53:43,Shoulder press,82
C759,G2,U263,2025-10-09 07:14:25,Shoulder press,33
C760,G1,U119,2025-10-12 14:39:40,Stationary Bike,82
C761,G5,U2,2025-10-12 03:28:06,Weight bench,118
C762,G9,U164,2025-09-27 10:18:35,Lat Pulldown,33
C763,G4,U450,2025-10-06 23:08:11,Weight bench,75
C764,G5,U207,2025-09-28 16:32:48,Lat Pulldown,75
C765,G9,U73,2025-10-08 19:42:50,Bench Press,112
C766,G7,U468,2025-10-04 06:45:30,Weight bench,32
C767,G6,U486,2025-10-07 10:44:43,Leg Press,116
C768,G1,U276,2025-10-04 07:11:40,Bench Press,21
C769,G6,U131,2025-10-05 04:53:34,Elliptical,18
C770,G9,U139,2025-09-23 20:16:04,Shoulder press,108
C771,G8,U391,2025-09-28 08:13:21,Bench Press,109
C772,G1,U109,2025-09-29 18:50:48,Bench Press,72
C773,G4,U333,2025-10-18 09:05:12,Ab Machine,62
C774,G5,U151,2025-10-08 00:50:43,Lat Pulldown,22
C775,G9,U267,2025-09-26 16:08:49,Elliptical,26
C776,G1,U467,2025-10-04 23:16:29,Chest press,82
C777,G6,U328,2025-10-19 14:46:12,Treadmill,91
C778,G3,U414,2025-10-07 23:10:04,Bench Press,53
C779,G6,U171,2025-09-24 10:56:34,Bench Press,77
C780,G5,U238,2025-09-26 04:23:31,Rowing Machine,37
C781,G6,U427,2025-09-25 14:38:32,Squat Rack,18
C782,G5,U471,2025-10-13 20:20:13,Lat Pulldown,67
C783,G3,U177,2025-10-21 07:38:06,Lat Pulldown,34
C784,G8,U70,2025-10-02 16:40:21,Ab Machine,111
C785,G1,U277,2025-10-15 17:29:34,Stationary Bike,107
C786,G9,U324,2025-09-30 19:43:21,Bench Press,97
C787,G9,U233,2025-10-10 10:40:38,Ab Machine,40
C788,G4,U123,2025-10-20 01:58:25,Squat Rack,42
C789,G6,U81,2025-10-13 13:55:52,Squat Rack,69
C790,G2,U132,2025-10-11 18:10:37,Ab Machine,59
C791,G6,U310,2025-09-27 08:53:16,Bench Press,118
C792,G1,U94,2025-10-13 15:07:44,Chest press,74
C793,G7,U32,2025-10-02 23:09:41,Shoulder press,37
C794,G4,U236,2025-09-27 11:56:15,Squat Rack,120
C795,G1,U346,2025-10-06 21:10:58,Treadmill,38
C796,G6,U305,2025-10-07 23:58:14,Leg Press,115
C797,G1,U412,2025-10-09 20:49:29,Elliptical,60
C798,G1,U5,2025-09-29 11:15:38,Chest press,48
C799,G8,U317,2025-10-21 02:40:36,Elliptical,33
C800,G7,U182,2025-10-17 06:18:33,Shoulder press,63
C801,G7,U244,2025-10-03 14:53:30,Leg Press,114
C802,G8,U22,2025-10-14 16:30:22,Stationary Bike,116
C803,G1,U415,2025-10-18 22:33:43,Weight bench,52
C804,G7,U440,2025-10-03 22:37:14,Treadmill,47
C805,G6,U4,2025-10-22 09:28:51,Elliptical,70
C806,G3,U24,2025-10-10 02:33:33,Leg Press,92
C807,G9,U191,2025-10-12 19:08:20,Lat Pulldown,103
C808,G3,U248,2025-10-02 15:13:27,Shoulder press,98
C809,G1,U61,2025-10-14 20:46:16,Shoulder press,31
C810,G7,U103,2025-10-16 09:19:22,Weight bench,96
C811,G9,U219,2025-09-25 22:05:10,Elliptical,66
C812,G6,U252,2025-10-15 10:16:17,Chest press,115
C813,G7,U34,2025-10-15 07:27:34,Elliptical,36
C814,G8,U343,2025-10-20 07:24:41,Chest press,66
C815,G8,U260,2025-10-11 16:56:11,Elliptical,101
C816,G6,U94,2025-10-03 13:00:37,Squat Rack,47
C817,G9,U304,2025-10-07 07:44:35,Lat Pulldown,120
C818,G4,U469,2025-09-25 09:01:09,Elliptical,43
C819,G1,U189,2025-10-20 16:08:19,Ab Machine,85
C820,G7,U4,2025-09-29 12:13:41,Leg Press,22
C821,G6,U25,2025-10-07 22:08:45,Lat Pulldown,54
C822,G5,U42,2025-10-15 18:22:56,Weight bench,81
C823,G7,U223,2025-09-27 08:08:41,Lat Pulldown,91
C824,G6,U15,2025-10-18 06:32:56,Bench Press,54
C825,G8,U123,2025-10-15 15:04:49,Rowing Machine,73
C826,G2,U427,2025-10-16 03:30:04,Squat Rack,110
C827,G2,U129,2025-09-30 08:38:49,Squat Rack,55
C828,G5,U352,2025-09-28 06:35:36,Stationary Bike,83
C829,G2,U188,2025-10-09 20:58:53,Treadmill,33
C830,G1,U266,2025-10-13 18:27:05,Elliptical,27
C831,G7,U146,2025-10-20 08:43:49,Squat Rack,105
C832,G8,U1,2025-10-18 05:24:49,Bench Press,48
C833,G6,U430,2025-10-09 12:45:18,Squat Rack,43
C834,G6,U450,2025-10-13 01:26:22,Rowing Machine,99
C835,G8,U326,2025-10-16 15:35:26,Elliptical,68
C836,G5,U175,2025-10-03 14:04:50,Ab Machine,19
C837,G1,U364,2025-09-22 15:01:23,Rowing Machine,75
C838,G6,U78,2025-10-06 17:39:26,Lat Pulldown,117
C839,G5,U38,2025-10-09 06:33:37,Weight bench,36
C840,G9,U307,2025-10-06 04:42:44,Shoulder press,120
C841,G4,U63,2025-09-23 01:58:11,Rowing Machine,97
C842,G8,U213,2025-10-03 00:31:13,Chest press,18
C843,G3,U238,2025-10-17 11:57:03,Stationary Bike,35
C844,G9,U36,2025-10-20 05:53:37,Lat Pulldown,112
C845,G6,U449,2025-10-01 03:05:19,Rowing Machine,78
C846,G1,U263,2025-10-20 00:00:51,Squat Rack,85
C847,G5,U233,2025-10-21 13:52:37,Squat Rack,94
C848,G5,U54,2025-10-05 07:30:07,Rowing Machine,89
C849,G4,U42,2025-10-20 06:37:04,Elliptical,54
C850,G4,U85,2025-10-15 13:41:01,Squat Rack,85
C851,G5,U329,2025-10-12 11:17:54,Weight bench,57
C852,G9,U277,2025-09-26 06:16:10,Bench Press,43
C853,G7,U291,2025-09-24 17:52:34,Weight bench,50
C854,G5,U223,2025-10-16 01:38:01,Treadmill,46
C855,G5,U43,2025-10-06 06:46:00,Elliptical,69
C856,G2,U110,2025-10-09 22:07:02,Stationary Bike,73
C857,G9,U216,2025-10-15 13:17:11,Chest press,46
C858,G4,U233,2025-09-28 19:23:11,Stationary Bike,111
C859,G3,U339,2025-09-27 08:28:41,Treadmill,51
C860,G8,U296,2025-10-04 16:40:27,Weight bench,98
C861,G4,U148,2025-09-24 06:48:12,Elliptical,73
C862,G4,U215,2025-10-04 14:23:51,Weight bench,19
C863,G2,U342,2025-10-09 08:52:12,Stationary Bike,109
C864,G3,U269,2025-09-27 10:51:40,Stationary Bike,55
C865,G7,U453,2025-10-18 18:06:43,Squat Rack,29
C866,G6,U293,2025-10-20 06:36:10,Bench Press,69
C867,G7,U336,2025-10-16 19:23:55,Elliptical,81
C868,G1,U130,2025-09-27 08:11:30,Stationary Bike,106
C869,G3,U442,2025-10-18 10:30:22,Squat Rack,53
C870,G9,U5,2025-10-02 02:35:18,Chest press,102
C871,G8,U142,2025-10-20 01:36:43,Elliptical,37
C872,G1,U178,2025-09-26 15:16:27,Rowing Machine,15
C873,G9,U357,2025-09-24 12:47:19,Ab Machine,77
C874,G5,U58,2025-10-20 17:51:43,Shoulder press,75
C875,G7,U270,2025-09-22 13:19:59,Treadmill,58
C876,G1,U193,2025-10-18 08:12:52,Weight bench,99
C877,G1,U285,2025-10-20 22:48:51,Rowing Machine,112
C878,G2,U131,2025-10-10 23:01:54,Lat Pulldown,105
C879,G4,U368,2025-10-03 21:30:09,Weight bench,33
C880,G8,U480,2025-10-17 02:18:22,Lat Pulldown,99
C881,G8,U44,2025-10-22 00:55:04,Treadmill,51
C882,G4,U173,2025-10-06 06:09:22,Rowing Machine,108
C883,G3,U480,2025-09-25 10:10:06,Lat Pulldown,33
C884,G8,U8,2025-10-03 15:02:09,Chest press,112
C885,G9,U135,2025-10-08 23:16:15,Weight bench,50
C886,G6,U182,2025-10-04 13:46:40,Shoulder press,51
C887,G1,U24,2025-09-22 20:42:42,Rowing Machine,22
C888,G9,U349,2025-09-26 17:10:08,Rowing Machine,53
C889,G2,U66,2025-10-17 23:02:16,Treadmill,85
C890,G3,U110,2025-10-01 13:43:19,Stationary Bike,28
C891,G4,U498,2025-10-07 22:16:55,Squat Rack,64
C892,G2,U194,2025-10-18 01:55:33,Weight bench,108
C893,G7,U460,2025-09-25 10:09:10,Squat Rack,105
C894,G5,U294,2025-10-20 15:36:16,Treadmill,41
C895,G3,U43,2025-10-18 13:51:15,Leg Press,110
C896,G3,U392,2025-10-03 23:54:19,Lat Pulldown,52
C897,G6,U475,2025-09-25 04:08:05,Chest press,57
C898,G2,U313,2025-10-01 12:03:16,Shoulder press,117
C899,G2,U438,2025-10-16 11:00:26,Stationary Bike,100
C900,G7,U440,2025-10-09 12:17:44,Weight bench,100
C901,G9,U463,2025-09-29 19:07:02,Stationary Bike,28
C902,G2,U470,2025-09-30 23:44:44,Shoulder press,65
C903,G4,U305,2025-09-26 08:09:15,Squat Rack,23
C904,G1,U324,2025-09-28 20:09:07,Lat Pulldown,47
C905,G3,U318,2025-10-09 19:17:29,Bench Press,33
C906,G6,U112,2025-10-07 06:53:37,Rowing Machine,86
